WorkerId,imageID,Answer.tag1,Answer.tag10,Answer.tag2,Answer.tag3,Answer.tag4,Answer.tag5,Answer.tag6,Answer.tag7,Answer.tag8,Answer.tag9
287276,626c9232e840ab8a6152b2c1.jpg,chire,,door,tails,wall,box,,,,
570379,5d4bf2c4cf0b3a0f3f358dcc.jpg,CLUTTERED,UTILITY SPACE,ORGANIZED,DIMLY LIT,STORAGE AREA,PACKED,NEATLY ARRANGED,SHELVED,COMPACT,FUNTIONAL
507028,5d4befc6cf0b3a0f3f353cf6.jpg,cover,,ground,floor,sunlight,shadow,area,,,
494374,5d4befc6cf0b3a0f3f353cf6.jpg,construction,gray texture,fresh cement,wet surface,florring,concrete,building site,smooth finsh,work in progress,industrial
587058,5d4beecdcf0b3a0f3f352106.jpg,old vessels,,kitchen,table,unclean,unhealthy,,,,
309281,5d4beecdcf0b3a0f3f352106.jpg,Rustic kitchen,Traditional cooking,Pots and pans,Wooden counter,Plastic basin,Corrugated roof,Dirt floor,Hanging utensils,Simple living,Rural
885427,5f08dc9846763fb8987f2cf8.jpg,Washing hands,,Soap,Water Flow,Red Costume,Liquid,White Sink,,,
776491,5f08dc9846763fb8987f2cf8.jpg,clean,,hand,wash,soap,red,tap,,,
376524,5f08dc9846763fb8987f2cf8.jpg,Handwashing,Health,Faucet,Running water,Soap dish,Contact lens solution,Wristwatch,Red sleeve,Hand hygiene,Cleansing
759268,5d4bef84cf0b3a0f3f353656.jpg,house,,doors,lights,mat,clock,,,,
679739,5d4bef84cf0b3a0f3f353656.jpg,Main Entrance Gate,,Decorative Front Gate,Security Gate Door,Modern Main Gate,Traditional Entrance Door,,,,
433189,5d4bf2d1cf0b3a0f3f358f5e.jpg,wall,,tub,Wassel,number,stove,,,,
355768,5d4bf2d1cf0b3a0f3f358f5e.jpg,Blue barrel,Rustic kitchen,Metal pot,Kettle,Stove,Wooden planks,Yellow box,Cluttered space,Handwritten notes,Phone numbers
259056,5d4becefcf0b3a0f3f34eb8c.jpg,stove,,wood,ash,grass,sand,,,,
272809,5d4becefcf0b3a0f3f34eb8c.jpg,gas,,stove,roof,room,outside,,,,
217703,5d4be69fcf0b3a0f3f344041.jpg,Sink,,Shelf,Bathroom,Toiletries,Soap,Toothbrush,Towels,,
962499,5d4be69fcf0b3a0f3f344041.jpg,sink,private,bathroom,bathroom sink,towels,medicine cabinet,soap,toothbrush,toothpaste,personal care
638246,5d4be69fcf0b3a0f3f344041.jpg,bathing room,,cleaning sink,tab,shampoo bottles,toothbrush,hanging the tavels,toothpaste,face creams,
815247,5d4bf2cbcf0b3a0f3f358ea6.jpg,Pot,,Stick,Tree,Plastic container,Sack,,,,
185171,5d4bf2cbcf0b3a0f3f358ea6.jpg,pat,,plant,wood,packet,sleeper,,,,
776491,5d4be8d9cf0b3a0f3f347874.jpg,red,,cloth,stand,table,dry,,,,
662000,5d4be8d9cf0b3a0f3f347874.jpg,Cloth,,Sun,Dry,Tub,stand,,,,
272809,5d4be8d9cf0b3a0f3f347874.jpg,clothes,,drying,sunshine,rack,outside,,,,
889336,5d4bdf99cf0b3a0f3f337e7d.jpg,washing,,rinsing,hands,soapy water,faucet,,,,
823524,5d4bdf99cf0b3a0f3f337e7d.jpg,water,,pump,tawal,hand,shoap,,,,
199019,5d4bdf99cf0b3a0f3f337e7d.jpg,hand washing,,cleaning hand,water hydration,cleaning towel,pouring water,,,,
178862,5d4beebfcf0b3a0f3f351f66.jpg,fan,,flour,dress,cloth,thinks,,,,
697080,5d4beebfcf0b3a0f3f351f66.jpg,storage,,garage,junk,hoarder,stuffed,,,,
494374,5d4beebfcf0b3a0f3f351f66.jpg,Storage,warehousing,inventory,supplies,tools,equipment,organised,sheving,stockroom,backup
887094,5d4bf152cf0b3a0f3f356574.jpg,mup,,plate,table,cash,matchfox,,,,
674761,5ec4f907f0611d7ddd7413da.jpg,dress,,table,washing machine,clip,chair,door,soba,,
812292,5ec4f907f0611d7ddd7413da.jpg,rack,,clothes,drying,laundry,wire,,,,
331096,5d4bde53cf0b3a0f3f335ebd.jpg,house,,plant,window,flower,steps,,,,
560849,5d4bde53cf0b3a0f3f335ebd.jpg,house,,plant,tree,window,door,,,,
217703,5f0260361141897497044afe.jpg,Washing hands,,Sink,Faucet,Running Water,Bathroom,Mirror,Toiletries,Outlet,Soap
460365,5f0260361141897497044afe.jpg,hands,,wash basin,tap,face wash,soap,,,,
129345,5d4be810cf0b3a0f3f34688b.jpg,Kitchen,Rustic,Plastic bottles,Plastic bags,Garlic,Yellow table,Bowls,Broom,Tiled walls,Pots
969759,5d4be810cf0b3a0f3f34688b.jpg,chair,,battle,plastic,bucket,paul,,,,
889336,5d4be74acf0b3a0f3f3452ee.jpg,children,,hut,resting,sitting,indigenous peoples,,,,
178862,5d4be74acf0b3a0f3f3452ee.jpg,girl,,boy,wood stick,cloth,clay,,,,
934851,5d4be74acf0b3a0f3f3452ee.jpg,childrens,,clothes,wood sticks,cot,room,,,,
776491,5d4be402cf0b3a0f3f33f552.jpg,hand,,wash,water,sink,tap,,,,
792752,5d4be402cf0b3a0f3f33f552.jpg,haend waess,,wateer,seinkuu,sopu,nili,,,,
861370,5d4be402cf0b3a0f3f33f552.jpg,washbasin,,health,washing,hands,soap,hygeine,,,
416025,5d4becdecf0b3a0f3f34e984.jpg,cooking place,,vessels,square pillow,yellow bucket,plastic chair,ash,cozy place,,
476632,5d4becdecf0b3a0f3f34e984.jpg,clothes,,water,bucket,chairs,gas,,,,
916605,5d4becdecf0b3a0f3f34e984.jpg,Dirty floor,Disorganized objects,Yellow bucket,Indoor setting,Broken furniture,Rug stain,Cluttered space,Metal pot,Worn carpet,Poor lighting
730266,5d4bde21cf0b3a0f3f335a0f.jpg,dress,,indoor plant,towel,wash basin,bathtub,toilet,,,
376524,5d4bde21cf0b3a0f3f335a0f.jpg,Bathroom,Plant,Window,Radiator,Toilet,Bidet,Bathtub,Drying rack,Cleaning supplies,Shelf
734511,5d4bde21cf0b3a0f3f335a0f.jpg,toilet,,bathroom,towels,commode,potted plant,sink,white tiles,interior,
174917,5ec4fb6cf0611d7ddd7427fc.jpg,Entrance,,Door,Chair,Green,Woodeb,,,,
902565,5ec4fb6cf0611d7ddd7427fc.jpg,home,,toor,liked,feel,good,,,,
771678,5ec4fb6cf0611d7ddd7427fc.jpg,Door,,Chair,Wall,Entrance,Closed,Helmet,,,
287276,5d4bf31ccf0b3a0f3f359830.jpg,children,,wall,soil,bowel,cloth,,,,
861370,5d4bf31ccf0b3a0f3f359830.jpg,africa,,poverty,child labour,bricks,industry,education,,,
412556,5d4bf15ccf0b3a0f3f356638.jpg,pot,,plasti,stick,plate,mug,,,,
902565,5d4bf15ccf0b3a0f3f356638.jpg,food,,love,nice,good,liked,,,,
176560,5ec4f93bf0611d7ddd741594.jpg,hand,,water,sink,hand wash,water pipe,,,,
546293,5ec4f93bf0611d7ddd741594.jpg,hand,,shop,water,handwash,sink,,,,
835592,5d4bf40dcf0b3a0f3f35afb0.jpg,Clothesline,,Hangars,Striped shirts,Wrinkled shirt,Polo shirts,,,,
533612,5d4bf40dcf0b3a0f3f35afb0.jpg,Clothes,Line,Hanging,Hangers,Striped,Drying,Laundry,Indoors,Shirts,Colorful
230980,5d4bf40dcf0b3a0f3f35afb0.jpg,Clothesline,Household,Shirts,Drying,Colorful,Hangers,Clothespins,Patterns,Stripes,Wall
287276,5d4becfecf0b3a0f3f34ed54.jpg,chire,,stool,table,cycle,wall,tails,,,
776491,5d4becfecf0b3a0f3f34ed54.jpg,chair,,table,house,floor,glass,,,,
370532,5d4bf340cf0b3a0f3f359bf6.jpg,poor house,,dining,eat food,bay care,small family,,,,
460365,5d4be393cf0b3a0f3f33e881.jpg,gas stove,,window,glass,kitchen sink,sink tap,,,,
436567,5d4be393cf0b3a0f3f33e881.jpg,stove,,things,clock,tumbler,table,window,,,
463831,5ec4f5caf4a4fb7dc0387a10.jpg,tap,,mirror,watch,tub,soap,wire,hand,,
696843,5ec4f5caf4a4fb7dc0387a10.jpg,WASH,WASH BASIN,WATCH,MIRROR,CLEANING,WATER,PERSON,HAND,PLANT,TAP
749743,5ec4f5caf4a4fb7dc0387a10.jpg,Washing Hands,Plant,Sink,Faucet,Soap Dispenser,Sponge,Mirror,Wristwatch,Marble Pattern,Electrical Device
776491,5d4bef85cf0b3a0f3f35367e.jpg,dry,,cloth,clip,pink,mop,,,,
178862,5d4bef85cf0b3a0f3f35367e.jpg,towel,,boom stick,wall,room,map,,,,
563304,5d4bef85cf0b3a0f3f35367e.jpg,Laundry,Hanging,Clothes,Drying,Rack,Home,Fabric,Air,Outdoor,Cleaning
151768,5d4bdf76cf0b3a0f3f337aed.jpg,Child,Rustic environment,Plastic bucket,Water container,Dirt floor,Interior,Wooden poles,Shadows,Household items,Green sandals
719478,5d4bdf76cf0b3a0f3f337aed.jpg,dirt,,child,pot,wood,bottle,,,,
356312,5d4bdf76cf0b3a0f3f337aed.jpg,mug,,wood,water,can,soil,,,,
259056,5eed39c512a0220f1e8cd209.jpg,TAP,,WATER,HAND,HAND WASHER,WASH ROOM,,,,
416025,5eed39c512a0220f1e8cd209.jpg,washing hands,,wash basin,water,faucet,white basin,,,,
272809,619e53c4bca82276234b18d2.jpg,WOMEN,,CLOTHES,DRYING,ROOM,HANGING,,,,
587058,619e53c4bca82276234b18d2.jpg,WOMEN,,CLOTHES,DRYING,ROOM,CYCLE,,,,
370532,619e53c4bca82276234b18d2.jpg,house wife,,home,dress,cycle,Drying clothes,,,,
598710,5d4bf36fcf0b3a0f3f35a056.jpg,soil,,slipper,background,cloth,stone,,,,
918411,5f80c1c0c07af81f84bee523.jpg,door,,brick,wall,glass,tiles,,,,
759268,5f80c1c0c07af81f84bee523.jpg,house,,doors,keys,flor,mat,,,,
436953,5f80c1c0c07af81f84bee523.jpg,house,,lock,wall,door,floor,,,,
812292,5d4bdf80cf0b3a0f3f337c19.jpg,hands,,sink,water,soap,handwashing,,,,
587058,5d4bdf80cf0b3a0f3f337c19.jpg,SOAP,,HAND WASH,CLEAN,WASHBASIN,SINK,,,,
412556,5d4bdf80cf0b3a0f3f337c19.jpg,hand,,wash,liquid,soap,tap,water,,,
776491,5ec4f811f0611d7ddd740b98.jpg,setup,,sand,container,light,dirty,,,,
815247,5ec4f811f0611d7ddd740b98.jpg,Liquid,,Shadow,Wooden sticks,Window,Steel container,,,,
812292,5d4bf385cf0b3a0f3f35a2c0.jpg,dirt,,clay,floor,outdoors,cement,,,,
823524,5d4bf385cf0b3a0f3f35a2c0.jpg,sand,,road,paper,wastage,cement,,,,
547533,5d4bf385cf0b3a0f3f35a2c0.jpg,Concrete ground,Background,Magazines,Leaves,Dirt,Shadows,Outdoor setting,Structure,Ground area,Stack
889336,5d4bf13acf0b3a0f3f3562fe.jpg,interior decorating,,rug,room,house,cozy,,,,
272809,5d4bf13acf0b3a0f3f3562fe.jpg,SOFA,,TABLE,PHONE,TEA POI,SCREEN,,,,
776491,5fd02c58a8444d0db97b425b.jpg,dry,,swing,cloth,chair,bowl,,,,
138284,5fd02c58a8444d0db97b425b.jpg,Hammock,Rustic,Laundry,Chair,Wooden,Bucket,Relaxation,Indoor,Clothesline,Colorful
260653,5fd02c58a8444d0db97b425b.jpg,chair,,dress,door,swing,tupe,,,,
129345,5d4bee9ecf0b3a0f3f351ba2.jpg,Small kitchen,Exposed beams,Green wall,Gas stove,Kettle,Utensils,Coca-Cola bottle,Cooking oil,Dish rack,Floral cloth
436567,5d4bee9ecf0b3a0f3f351ba2.jpg,stove,,cloth,glass,things,cup,,,,
334568,5d4bee9ecf0b3a0f3f351ba2.jpg,kitchen,,clean,dishes,stove,plates,,,,
289553,6272e4d16dab5f129be48d07.jpg,door,,lock,tiles,wood,brown,,,,
433189,6272e4d16dab5f129be48d07.jpg,wall,,door,mat,light,bush,,,,
918411,5d4bdeeecf0b3a0f3f336d53.jpg,water,,pipe,tiles,tap,sink,,,,
889336,5d4bdeeecf0b3a0f3f336d53.jpg,washing,,sanitary,hygienic,hands,rinsing,,,,
393568,5d4bde4ecf0b3a0f3f335e41.jpg,meachine,,room,tile,wall,dark,,,,
178815,5d4bde4ecf0b3a0f3f335e41.jpg,WASHINGMACHINE,,STAINREMOVER,DOUBLEOFFER,AUTOMATIC,WASHER,,,,
166085,5d4bedcfcf0b3a0f3f3504d0.jpg,dishes,,plates,gas,plastic,cooker,,,,
697080,5d4bdf40cf0b3a0f3f3375cb.jpg,bathroom,,sink,wash hands,water,soap,,,,
421763,5d4bdf40cf0b3a0f3f3375cb.jpg,people,,water,tap,hand wash,soap,,,,
282053,5ec4f811f0611d7ddd740b92.jpg,Mud House,,Rural,Interior,Kitchen,Cookware,Window,,,
259056,5ec4f811f0611d7ddd740b92.jpg,WALL,,STOVE,WINDOW,SELF,VESSEL,,,,
460365,5ec4f811f0611d7ddd740b92.jpg,window,,plastic jars,sack,steel containers,cloth,,,,
103348,5d4be777cf0b3a0f3f3457f6.jpg,machine,,silver,bottle,wood,table,,,,
951109,5d4be777cf0b3a0f3f3457f6.jpg,CompactKitchen,,SmallSpaceLiving,EfficientCooking,CozyKitchen,KitchenOrganization,SpaceSavingDesign,,,
331096,5f39c6f769fbc9d4fc2132b6.jpg,hands,,tap,water,wash base,soap,,,,
889336,5f39c6f769fbc9d4fc2132b6.jpg,rinsing,,washing,scrubbing,preparing,cleaning,,,,
823524,5d4be1aacf0b3a0f3f33b70d.jpg,shirt,,dresses,stand,house,tree,,,,
284919,5d4be1aacf0b3a0f3f33b70d.jpg,cloth,,wires,hanger,tree,pot,,,,
291867,5d4befd7cf0b3a0f3f353f0a.jpg,Meal,Modest,Family,Floor,Bowls,Dimly,Children,Adults,Indoor,Simple
113994,5d4befd7cf0b3a0f3f353f0a.jpg,black,bowl,boys,family,poverty,mother,children,food,meal,rice
771678,5d4befd7cf0b3a0f3f353f0a.jpg,Eating,,People,Food,Plate,Sharing,Poverty,,,
460365,5f8c5d491268e90e1e8e85da.jpg,Beds,,Tumbler,plate,bedsheet,pillow,,,,
782846,5f8c5d491268e90e1e8e85da.jpg,Woven beds,Bags,Pillow,Blanket,Shelf,Utensils,Pots,Pans,Plates,Baskets
718981,5f8c5d491268e90e1e8e85da.jpg,Traditional beds,Modest room,Charpoys,Colorful patterns,Shelves,Kitchen utensils,Pots and pans,Stacked items,Plain walls,Simple living
587058,5d4bed23cf0b3a0f3f34f136.jpg,house,,room,balcony,sitout,relxed,,,,
412556,5d4bee7dcf0b3a0f3f3517d4.jpg,pot,,kettle,utensils,kitchen,covers,can,,,
282053,5d4bdedbcf0b3a0f3f336b2f.jpg,Handwashing,,Hygiene,Water,Cleanliness,Rural,Basin,,,
918411,5d4bdedbcf0b3a0f3f336b2f.jpg,hand,,water,hands,shirt,mat,,,,
148974,5d4bf056cf0b3a0f3f354c10.jpg,FOOD,,EAT,HEALTH,STRENTH,UNITY,,,,
309281,5d4bea5ccf0b3a0f3f34a480.jpg,Indoor,Storage,Gate,Bags,Floor,Kitchen,Utensils,Cloth,Shelves,Light
412556,5d4bea5ccf0b3a0f3f34a480.jpg,covers,,kitchen,utensils,pan,sink,,,,
776491,5d4befa3cf0b3a0f3f3538e8.jpg,toy,,door,key,lock,plant,,,,
340888,5d4befa3cf0b3a0f3f3538e8.jpg,trees,,door,dolls,tiles,steel,,,,
697080,5ec4fb30f0611d7ddd742604.jpg,garage,,clothesline,hanging,clothing,hangers,,,,
547533,5ec4fb30f0611d7ddd742604.jpg,Metal grid,Practical solution,Ceiling,Hanging clothes,White T-shirt,Yellow cloth,Towel,Hanger,Indoor drying,White wall
918411,5ec4fb30f0611d7ddd742604.jpg,t shirt,,roof,white,wall,light,,,,
381278,5d4bf2e6cf0b3a0f3f3591da.jpg,Kitchen,Storage,Cooking,Pots,Stoves,Containers,Rustic,Traditional,Utensils,Cookware
494896,5d4be969cf0b3a0f3f34893a.jpg,Sink,,Bathroom,Tiles,Soap,Faucet,,,,
370532,5d4bee14cf0b3a0f3f350cc4.jpg,sofa,,cushion sofa,dirty,not clean,Disarray,,,,
433189,5d4bf1bdcf0b3a0f3f357070.jpg,cloth,,door,box,tub,floor,,,,
861370,5d4bf1bdcf0b3a0f3f357070.jpg,poverty,,village,tin,dirty,unclean,small space,,,
148974,5d4be77ecf0b3a0f3f3458b6.jpg,home,,house,clean,work,cloth,,,,
934851,5f80bec8c07af85ef4bedd94.jpg,dress,,hanger,wall,window,room,,,,
476632,5f80bec8c07af85ef4bedd94.jpg,lights,,clothes,t shirsts,door,stand,,,,
531113,5d4bf3e3cf0b3a0f3f35ab6c.jpg,Cracked wall,Underdeveloped,Dry mud,Dirt ground,Bicycle part,Small sandals,Wet patch,Stick,Rural area,Weathered
587058,5d4bf3e3cf0b3a0f3f35ab6c.jpg,wall,,cracky,mud,old,house,,,,
178862,5d4be8d6cf0b3a0f3f347816.jpg,cup,,hand,man,plastic bucket,sipper,,,,
178862,5d4becf4cf0b3a0f3f34ec1e.jpg,TV,,flour,table,chair,fan,,,,
672975,5d4becf4cf0b3a0f3f34ec1e.jpg,teapea,,photo,stachu,television,speakers,,,,
476632,5d4befa4cf0b3a0f3f353906.jpg,water tank,,clothes,stand,towels,plants,chiras,,,
776491,5d4befa4cf0b3a0f3f353906.jpg,cloth,,dry,sun light,plant,bucket,,,,
178862,5d4bf0b4cf0b3a0f3f3555d6.jpg,goat,,ground,cross,cap,stone,,,,
823524,5d4bf0b4cf0b3a0f3f3555d6.jpg,boat,,two,black,brown,sand,,,,
436953,5d4bf0b4cf0b3a0f3f3555d6.jpg,goat,,nilam,ural,bottle,tree,,,,
259056,5f8cb46272fb0edded9f4546.jpg,wood,,earthen vessel,silver vessel,stove,bottles,,,,
812292,5f8cb46272fb0edded9f4546.jpg,sticks,,twigs,laundry,ceramic,containers,,,,
176560,5d4bee67cf0b3a0f3f35153a.jpg,sink,,water pipe,towel,flash,hand wash,,,,
287276,5d4bee67cf0b3a0f3f35153a.jpg,soap,,skink,water,cloth,mirror,,,,
259056,5d4bee67cf0b3a0f3f35153a.jpg,TOWEL,,HAND WASHER,TAP,MIRROR,SOAP,,,,
934851,5d4bdfa4cf0b3a0f3f337fa7.jpg,door,,wall,stones,floor,things,,,,
776491,5d4bdfa4cf0b3a0f3f337fa7.jpg,heart,,draw,stone,house,letter,,,,
759268,5d4bdfa4cf0b3a0f3f337fa7.jpg,doors,,gouse,toyes,painting,earth,,,,
476632,5d4bf2b3cf0b3a0f3f358bc8.jpg,house,,chirs,table,tub,doors,,,,
918411,5d4bf2b3cf0b3a0f3f358bc8.jpg,bucket,,table,stool,water bottle,tile,window,,,
692158,5d4bf2b3cf0b3a0f3f358bc8.jpg,old home,,one big window,chair,old sofa,some daily use prodects,,,,
272809,61f06845a5a6360889e17a8d.jpg,people,,food,house,roof,sand,,,,
776491,61f06845a5a6360889e17a8d.jpg,person,,boy,women,trees,vessels,,,,
199019,61f06845a5a6360889e17a8d.jpg,rural area,,eating food,displaying food,rice,standing boy,,,,
734511,5d4be91acf0b3a0f3f347ffe.jpg,tub,,bathroom,soap,toiletry,washing,cleaning,interior,home,
861370,5d4be91acf0b3a0f3f347ffe.jpg,Storage,,Vessel,Large container,Capacity,Utility,,,,
814265,5d4be77ecf0b3a0f3f3458bc.jpg,rice cooker,,cloths,vessels,switch,wall,,,,
598710,618050dbee71cb29bc3a732c.jpg,t shirt,,wally,cloth,tiles,clip,,,,
148974,5d4bf238cf0b3a0f3f357ea8.jpg,HOME,,WOOD,Architecture,Cottage,CLEAN,,,,
764783,5d4bf238cf0b3a0f3f357ea8.jpg,wood,,door,house,chedi,nice,,,,
412556,5d4bf238cf0b3a0f3f357ea8.jpg,door,,wood,plant,roof sheet,outside,,,,
835592,5d4be9efcf0b3a0f3f3498be.jpg,Brick walls,,Brown cabinet,Mother and children,Stained walls,Blue tape,,,,
861370,5d4be9efcf0b3a0f3f3498be.jpg,tinyhouse,,livingarea,compact,living space,minimalist,architecture,,,
638246,5d4be9efcf0b3a0f3f3498be.jpg,landscape hall,,4 people live in the room,the old model television,sitting the boy lonely,the girl is smile,one little boy,the mother is play kids,three kids on the room,the bed on this side
370532,5f29da7adf0e1df86883dedd.jpg,sanitizer,,hand wash,tab,clean water,soap,,,,
446378,5f29da7adf0e1df86883dedd.jpg,tab,,water,sanitizer,soab,bottle,cloth,,,
570379,5f29da7adf0e1df86883dedd.jpg,HYGIENIC ACTION,HEALTH PRACTICE,SOAP AND WATER,CLEANSING PROCESS,SANITIZING HANDS,WASH ROUTINE,PERSONAL CARE,PREVENTIVE MEASURE,HAND HYGIENE,GERM REMOVAL
212352,5d4bf29ecf0b3a0f3f35895c.jpg,gas,cool drinks,stove,mixer grinder,bottle,table,chair,draw,bag,selves
940791,5d4bf29ecf0b3a0f3f35895c.jpg,kitchen,,gas stouch,juiess,table,small room,,,,
638246,5d4bf29ecf0b3a0f3f35895c.jpg,this is the kitchen,,gas stove on the table,the wooden door table,stair case one this side,two tea cup on the table,,,,
436953,5f4faa200ed38d0dca62c19c.jpg,dress,,white,colour,nice,good,,,,
476632,5f4faa200ed38d0dca62c19c.jpg,clothes,,tshirs,stand,house,lights,,,,
861370,5f43fb09681789373d7c6f06.jpg,out door,,door,entrance,house,woman,pose,,,
847483,61d35d0f7370867f0142bb0b.jpg,Group,Vegetation,Meal,Outdoors,Plastic chairs,Child,Bowls,Table,Rural,Thatched roof
734511,5d4bedd1cf0b3a0f3f35051c.jpg,fan,,carpet,interior,living room,den,home,house,appliance,
934851,5d4bedd1cf0b3a0f3f35051c.jpg,fan,,floor,mat,plastics,basket,,,,
587058,5d4be771cf0b3a0f3f345732.jpg,green,,table,frame,basket,old thing,,,,
340888,5d4be771cf0b3a0f3f345732.jpg,mugs,,wood tables,steels,clothings,store room,,,,
356312,5d4be771cf0b3a0f3f345732.jpg,stand,,bowel,water,cover,tub,,,,
178862,5d4bf24ecf0b3a0f3f3580c4.jpg,dress,,sink,rope,house,ground,,,,
776491,5d4bf24ecf0b3a0f3f3580c4.jpg,cloth,,shirt,messy,dry,house,,,,
305379,5d4bf24ecf0b3a0f3f3580c4.jpg,back room,,end of room,rear,closing room,lastroom,final room,,,
436953,5d4bf1f0cf0b3a0f3f357642.jpg,door,,lock,dram,wall,a,,,,
853350,5d4beddbcf0b3a0f3f350644.jpg,Wooden shelf,Kitchen items,Stereo system,Computer setup,Guitar,Green fan,Decorative items,Religious artifacts,Colorful walls,Blue tiles
178862,5d4beddbcf0b3a0f3f350644.jpg,TV,,flour,chair,toys,fan,,,,
331096,5ec4fab8f0611d7ddd742210.jpg,window,,table,chair,freze,floor,,,,
776491,5ec4fab8f0611d7ddd742210.jpg,table,,chair,kitchen,container,vessels,,,,
178862,5d4bef16cf0b3a0f3f352984.jpg,chair,,bucket,can,stone,ground,,,,
126443,5d4bef16cf0b3a0f3f352984.jpg,Chair,,foot bench,cane,mini table,wire,,,,
835592,5d4bec04cf0b3a0f3f34d4e3.jpg,Bathroom sink,,Aqua tile,Grey hose,Dripping water,Green sponge,,,,
115430,5d4bec04cf0b3a0f3f34d4e3.jpg,water,,hand wash,soap,tap,pipe,,,,
115430,5d4bedd7cf0b3a0f3f3505c4.jpg,clothes,,stools,chairs,steps,dresses,,,,
730266,5d4bf05bcf0b3a0f3f354c88.jpg,table,,wooden table,vessels,spoon,food,,,,
178862,5d4bf05bcf0b3a0f3f354c88.jpg,food,,cupe,spun,ground,table,,,,
148974,5d4bf05bcf0b3a0f3f354c88.jpg,FOOD,,EAT,TASTE,HEALTHY,STRENGTH,,,,
734511,5d4bf1aecf0b3a0f3f356eb6.jpg,tarp,,clothesline,laundry,hanging,string,chores,cleaning,tent,
412556,5d4bf1aecf0b3a0f3f356eb6.jpg,outdoor,,cloth,cover,green,towel,,,,
861370,5d4be138cf0b3a0f3f33aad7.jpg,kitchen,,model,design,interior,furnished,,,,
476632,5d4beb64cf0b3a0f3f34c21e.jpg,hands,,water,wash base,brush,soup,,,,
514735,5d4beb64cf0b3a0f3f34c21e.jpg,Self Care,Healthy Community,Hygiene,Cleanliness,Habit,Safety,Health Care,Efficient use of water,Food Intake Safety,Social Care
115430,5d4beb64cf0b3a0f3f34c21e.jpg,hands,,hand wash,soaf,tap,water,,,,
570379,5d4bf439cf0b3a0f3f35b454.jpg,CLUTTERED,GRIMY,MESSY,CHAOTIC,DISORGANIZED,UNKEMPT,FILTHY,UNTIDY,JUMBLED,DISORDERED
771678,5d4bee40cf0b3a0f3f3510c8.jpg,Hand,,Plate,Corn,Basket,Mat,,,,
176560,5d4bee40cf0b3a0f3f3510c8.jpg,maize corn,,hand,pleat,mat,discourse,,,,
199019,5d4bee40cf0b3a0f3f3510c8.jpg,food item,,serving plate,eating healthy,rural food,silver,,,,
412556,5d4bdf01cf0b3a0f3f336f53.jpg,sink,,hand,water,clean,wash,,,,
598710,5d4bdf01cf0b3a0f3f336f53.jpg,water,,hand,sink,holw,Foam,,,,
476632,5d4bf16acf0b3a0f3f3567b8.jpg,table,,tv,chirs,dustben,door,house,,,
812292,5d4bf16acf0b3a0f3f3567b8.jpg,fridge,,chair,tv,living room,windows,,,,
370532,5d4bf16acf0b3a0f3f3567b8.jpg,refrigerator,,tv,home,kids care,trash bin,,,,
782846,5d4bed76cf0b3a0f3f34fa84.jpg,Tent,Bags,Interior,Wooden poles,Tarpaulin,Ground,Support,Makeshift,Shelter,Bottles
129345,5d4bed76cf0b3a0f3f34fa84.jpg,Makeshift tent,Rudimentary,Wooden poles,Tarp roof,Earth floor,Soda bottle,Checkered bag,Temporary shelter,Emergency use,Resourceful
178862,5d4bf25acf0b3a0f3f35822c.jpg,door,,gross,stone,wood stick,flower,,,,
126443,5d4bf25acf0b3a0f3f35822c.jpg,brick wall,,rose,door,plant,wood,,,,
776491,5d4bf1cacf0b3a0f3f3571ec.jpg,dry,,cloth,tree,clouds,white,,,,
376524,5d4bf1cacf0b3a0f3f3571ec.jpg,Makeshift homes,Underdeveloped,Corrugated metal,Tarps,Drying clothes,Rural,Resilience,Resourcefulness,Adaptation,Community
533612,5d4bf49ecf0b3a0f3f35bee6.jpg,Bathroom,Laundry,Sink,Mirror,Window,Faucet,Bucket,Tiled walls,Curtain,Storage
421763,5ec4f95df0611d7ddd7416c1.jpg,room,,breezer,dining table,flower wash,oil,,,,
355768,5ec4f95df0611d7ddd7416c1.jpg,Modern kitchen,Contemporary design,Wooden cabinets,White refrigerator,Gas stove,Potted plants,Range hood,Round table,Kettle,Cutting board
749743,5d4bdf6fcf0b3a0f3f337a2d.jpg,Living Room,Green Bucket,Black-and-White Pattern,Embroidery,Wooden Furniture,Purple Cloths,Three-seater Sofa,Single-seater Chair,Wooden Table,Curtain Doorway
272809,5d4bdf6fcf0b3a0f3f337a2d.jpg,sofa,,chairs,tables,tea table,living room,,,,
823524,5d4bee79cf0b3a0f3f351758.jpg,table,,shoba,light,chairs,house,,,,
918411,5d4bee79cf0b3a0f3f351758.jpg,chair,,sofa,stool,light,table,,,,
325044,5d4bee79cf0b3a0f3f351758.jpg,TABLE,,CHAR,BIKET,LITE,BERO,,,,
115430,5d4bf489cf0b3a0f3f35bcba.jpg,clothes,,sticks,wires,grass,tress,,,,
178862,5d4bf489cf0b3a0f3f35bcba.jpg,dress,,rope,wood stick,tree,gross,,,,
412556,5d4bf489cf0b3a0f3f35bcba.jpg,shirt,,pant,hanger,piller,stick,,,,
460365,5d4be635cf0b3a0f3f343425.jpg,steel door,,stone,wire,mud,wall,,,,
749743,5ec4fc5af0611d7ddd742fbe.jpg,Bathroom,Tile counter,Sink,Toothbrushes,Toothpaste,Soap,Soap dish,Faucet,Trash can,Indoor plant
